gene_id	product	Chr	Start	End	Strand	Length	batch_1	batch_2	batch_3	chemostat_1	chemostat_2	chemostat_3	batch	chemostat	log2fold
gene_0136	Nup170p	NC_001134.8	75259	79767	+	4509	51.540028454618046	52.41219768866012	49.60737353370318	44.26626209114564	156.450854288397	157.86651994979533	51.18653322566045	119.527878776446	1.2235109210555046
gene_0137	ubiquitin-like protein ATG8	NC_001134.8	80378	80731	-	354	58.88499066363898	36.77581816027974	34.25054000021417	291.01013416289516	108.50225123634485	114.88306154762333	43.30378294137764	171.4651489822878	1.9853503721617631
gene_0138	isoleucine--tRNA ligase ILS1	NC_001134.8	81043	84261	-	3219	296.8564660863178	309.5563818671349	318.79738248552337	210.0195457990605	610.7267945444376	653.5439470693879	308.40341014632537	491.43009580429526	0.672167490379941
gene_0139	Hsp70 family ATPase SSA3	NC_001134.8	84499	86448	-	1950	26.354284778050882	23.013341847484377	24.978364635699958	956.5918838697452	3557.0943047687356	3569.5808409440106	24.781997087078405	2694.4223431941637	6.764539685031657
gene_0140	U5 snRNP complex subunit AAR2	NC_001134.8	86722	87789	-	1068	18.165321961316153	18.06949320578451	17.029060618084014	24.68876104772823	23.4799860306441	24.61779890306214	17.754625261728226	24.26218199381149	0.45051431188123714
gene_0142	ribosomal 40S subunit protein S8A	NC_001134.8	88523	89125	-	603	1894.4659845398023	1870.1832716106812	1869.2838890355351	906.5799894436769	509.63927573882245	541.9823345801142	1877.9777150620064	652.7338665875378	-1.5246131447223403
gene_0143	hypothetical protein	NC_001134.8	89458	89556	-	99	4.169474286414281	0.0	6.334739373080365	0.0	0.24715774769099053	0.19537935637350906	3.501404553164882	0.14751236802149986	-4.569026346851065
gene_0144	Kti11p	NC_001134.8	89978	90226	+	249	93.66246755445091	109.4882047680391	90.67072741228282	87.42408577225814	17.30104233836934	20.71021177559196	97.94046657825761	41.811779962073146	-1.2279956222322836
gene_0145	hypothetical protein	NC_001134.8	90223	90531	-	309	32.060423639224375	29.739896353487218	31.796701513422796	32.743685345304954	8.403363421493678	7.033656829446326	31.19900716871146	16.06023519874832	-0.9580071448821964
gene_0146	Ast1p	NC_001134.8	90741	92030	+	1290	35.83808595950507	41.1989781228677	34.19286066260355	32.79906578563528	34.107769181356694	41.81118226393094	37.07664158165878	36.2393390769743	-0.03295396469604402
gene_0147	ribose phosphate diphosphokinase subunit PRS4	NC_001134.8	92414	93394	+	981	63.536667795725876	63.54363889064922	60.09284873178987	43.75534637005814	40.03955512594047	45.91414874777463	62.391051806054996	43.23635008125774	-0.5290944150904854
gene_0148	ubiquitin-specific protease UBP13	NC_001134.8	93639	95882	-	2244	36.6055316027842	39.38216979019828	37.54264657869687	93.59223462720752	241.47311949409774	202.2176338465819	37.84344932389311	179.09432932262905	2.242604122385974
gene_0149	Sef1p	NC_001134.8	96669	100115	-	3447	19.698860891035615	17.551025284909016	17.64795538140143	33.08824663582837	108.25509348865386	103.94181759070682	18.299280519115353	81.76171923839634	2.159638527369916
gene_0150	thioredoxin peroxidase PRX1	NC_001134.8	100371	101156	-	786	73.52279085203809	61.186242230565114	59.57556418041992	459.50986787962415	373.94967225646866	355.1996698870395	64.7615324210077	396.21973667437743	2.6130916949534204
gene_0151	Kip1p	NC_001134.8	101886	105221	+	3336	20.78737899629566	18.64003275944437	18.673809051220715	20.587047860444617	62.283752418129616	53.14318493359446	19.36707360232025	45.337995070722904	1.2271145426362708
gene_0152	Skt5p	NC_001134.8	105316	107406	-	2091	60.70264034632556	58.89096836023394	58.48500411158126	38.709894870202696	63.02522566120258	66.62436052336659	59.35953760604692	56.11982701825729	-0.080969316068676
gene_0153	Arf family guanine nucleotide exchange factor YEL1	NC_001134.8	107932	109995	+	2064	22.39880372469067	19.145058277557396	19.750023190781075	25.995636379013465	54.869019987399895	50.407873944365335	20.431295064343047	43.75751010359289	1.0987499233238427
gene_0154	Cmc2p	NC_001134.8;NC_001134.8	110125;110506	110420;110539	-;-	330	164.48576059904337	129.95433497493508	124.79436564968317	194.17997642655087	55.85765097816386	61.34911790128184	139.7448204078872	103.79558176866551	-0.42904978711198455
gene_0155	hypothetical protein	NC_001134.8;NC_001134.8	110594;110949	110879;111244	+;+	582	35.107403334318185	27.89520518791868	30.171645261475547	63.21648717087927	29.658929722918863	35.36366350360514	31.058084594570804	42.74636013246775	0.4608326738018354
gene_0156	protein phosphatase regulator SHP1	NC_001134.8	111437	112708	+	1272	157.38782064636928	156.7727413671681	178.3139490983824	188.4914865510958	230.59817859569418	238.75357348842806	164.15817037063994	219.28107954507269	0.41769477050271425
gene_0157	aminoacyl-tRNA hydrolase	NC_001134.8	112801	113427	-	627	125.74256663765173	115.54210609613588	107.69056934236619	86.06314744667074	40.53387062132245	45.91414874777463	116.32508069205126	57.503722271922605	-1.0164349490156106
gene_0158	type 2C protein phosphatase PTC3	NC_001134.8	113762	115168	+	1407	189.66662934649355	181.68075204118435	184.23421119150566	177.1611725224844	240.73164625102478	243.4426780413923	185.19386419306116	220.44516560496717	0.25138353069546954
gene_0159	3'-5'-exodeoxyribonuclease	NC_001134.8	115573	116829	-	1257	54.67583882268083	49.95687442353879	46.898237554404034	45.61192763693632	42.26397485515938	56.46463399194412	50.51031693354122	48.11351216134661	-0.07013600648452918
gene_0160	Tod6p	NC_001134.8	117589	119166	+	1578	40.93773755168546	34.165072312802046	36.69572408702637	42.35664885029826	63.76669890427556	64.6705669596315	37.26617798383796	56.9313049047351	0.6113552649906331
gene_0161	Sas3p	NC_001134.8	119379	121874	-	2496	41.50932153169409	45.71496287429571	42.88131267931323	35.99110139991106	81.0677412426449	80.10553611313871	43.36853236176768	65.72145958523156	0.5997158660342988
gene_0162	Pin4p	NC_001134.8	122753	124759	-	2007	65.8141232653734	68.22394459446461	71.76530599189249	60.189529314814756	106.27783150712592	106.87250793630946	68.6011246172435	91.11328958608338	0.4094292491910415
gene_0163	Sec17p	NC_001134.8;NC_001134.8	125125;125271	125154;126119	+;+	879	117.39987325227925	112.91010479050917	109.39857074329912	174.4027092029377	145.57591338999342	163.14176257188007	113.23618292869584	161.0401283882704	0.5080851913513156
gene_0164	Moh1p	NC_001134.8	126828	127244	+	417	21.282316591445557	17.629981723218325	17.54586085349597	384.53664396473346	161.64116698990782	157.08500252430127	18.81938638938662	234.42093782631414	3.638809861836804
gene_0165	Rrt1p	NC_001134.8	127299	127610	+	312	13.230062639583775	11.290675394456926	7.370225616756963	106.1307563464954	31.88334945213778	33.40986993987005	10.630321216932556	57.141325246167746	2.4263491690367
gene_0166	Ede1p	NC_001134.8	127895	132040	-	4146	79.8973247394835	75.58280605090677	73.8166735630146	107.08073953295973	416.955120354701	379.03595136460757	76.43226811780163	301.0239370840895	1.9776244462610533
gene_0167	Psy4p	NC_001134.8	132424	133749	+	1326	47.7838732982614	48.743376127476445	50.2909512672828	61.504969908862265	65.00248764273051	76.19794898566853	48.93940023100688	67.56846884575377	0.4653537126079235
gene_0168	ubiquinol--cytochrome-c reductase subunit COR1	NC_001134.8	134143	135516	-	1374	418.3357361276249	369.0788236214995	395.72757249607486	891.4605904666406	1174.987932522969	1122.649781722183	394.38071074839974	1063.0327682372642	1.4305251693066667
gene_0169	hypothetical protein	NC_001134.8	135998	136366	+	369	2.2372788853930285	1.6602760565903434	1.1330428146973008	0.8308942080725326	0.49431549538198105	0.0	1.6768659188935573	0.4417365678181712	-1.9245100253550609
gene_0170	Ecm13p	NC_001134.8	136688	137461	+	774	24.798675552336103	17.809356537262694	16.74531880791011	244.01237347767307	177.7064205898222	162.16486579001253	19.784450299169634	194.6278866191693	3.298279477405295
gene_0171	uridine permease	NC_001134.8	138341	140260	-	1920	61.70170463535884	74.34664297784789	80.56996640136587	91.66061387240147	122.83740060242229	124.26127065355176	72.2061046715242	112.91976170945851	0.6451052492937096
gene_0172	proteasome core particle subunit beta 6	NC_001134.8	141247	141972	+	726	244.19852809294548	242.39858910097465	252.23780412810905	331.09417468120023	211.56703202348788	215.8941887927275	246.27830710734304	252.85179849913854	0.03800247757271547
gene_0173	Erd2p	NC_001134.8;NC_001134.8	142112;142847	142749;142868	-;-	660	226.4024537522955	236.702538704346	198.5940793460694	144.0090734263894	87.24668493491966	79.12863933127117	220.5663572675703	103.46146589752675	-1.0921192239616702
gene_0174	hypothetical protein	NC_001134.8	143393	143572	+	180	51.59724429437672	43.3954654291301	37.16380432207147	182.25664454071003	34.354926929047686	33.019111227123034	44.052171348526095	83.21022756562691	0.9175476996770467
gene_0175	CTP synthase URA7	NC_001134.8	143989	145728	-	1740	201.28855992541907	213.89651316995162	206.88385035325558	78.23585257113302	141.86854717462856	150.24672505122848	207.35630781620875	123.45037493233002	-0.7481807238013761
gene_0176	mitochondrial 54S ribosomal protein YmL47	NC_001134.8	146187	146885	+	699	127.84896583384906	103.42165959378643	112.747485751778	148.2557759931651	92.43699763643046	109.9985776382856	114.67270372647117	116.89711708929372	0.027717319719406136
gene_0177	Apl3p	NC_001134.8	147209	150286	+	3078	22.462737931924888	22.093322612697815	22.276549374341087	27.193563950163323	81.31489899033589	73.65801735281292	22.277536639654596	60.72216009777071	1.4466333344851223
gene_0178	hypothetical protein	NC_001134.8	150447	151220	-	774	126.65990201461989	140.8917983836782	135.583065186627	121.61006275591824	90.21257790721154	95.93126397939295	134.37825519497503	102.58463488084091	-0.38948505351154467
gene_0179	DNA-directed DNA polymerase alpha subunit POL12	NC_001134.8	151493	153610	-	2118	28.161668746128182	29.79325405232728	25.7606752692829	31.267984872621877	63.272383408893575	53.14318493359446	27.90519935591279	49.227851071703306	0.8189407586240859
gene_0180	Stu1p	NC_001134.8	153848	158389	-	4542	14.268194371144247	14.19651173025392	13.945631658174936	20.588504766077317	80.07911025188093	77.95636319303011	14.136779253191035	59.541326070329454	2.07443777875305
gene_0181	GTP cyclohydrolase II	NC_001134.8	158656	159693	-	1038	60.445326649289115	46.03667192753686	52.36229655205156	157.4352410029687	148.04749086690333	152.20051861496356	52.94809837629251	152.56108349494522	1.526736191564789
gene_0182	Hek2p	NC_001134.8	160184	161329	+	1146	109.67791195558613	108.25477978932979	104.88802757783587	92.83611438414599	84.77510745800976	89.09298650632013	107.60690644091727	88.90140278282529	-0.27549260076453214
gene_0183	She1p	NC_001134.8	161699	162715	+	1017	19.076267310408703	23.343040574406267	19.732993445347685	13.867844924113243	12.110729636858537	12.69965816427809	20.717433776720885	12.892744241749957	-0.6842860038537227
gene_0184	ADP/ATP carrier protein PET9	NC_001134.8	163041	163997	-	957	1218.2772539976347	1107.8126929759858	1081.711357775654	1574.0079593856533	1429.0660971493073	1490.353730417127	1135.9337682497583	1497.8092623173625	0.39897519550761285
gene_0185	hypothetical protein	NC_001134.8	164488	164772	-	285	58.65791982939669	65.02602250061601	55.01221034517158	214.08207927359348	51.65596926741702	48.06332166788323	59.56538422506143	104.60045673629789	0.8123430540886822
gene_0186	hypothetical protein	NC_001134.8	166134	167264	+	1131	23.540387317328374	26.000715750953283	22.549655805500926	37.13898753376723	43.25260584592334	48.64945973700375	24.03025295792753	43.01368437223144	0.839943816474224
gene_0187	hypothetical protein	NC_001134.8	167518	167838	-	321	309.261987608663	292.48400558611047	253.33037175150355	145.18129078620623	47.948603052052164	50.60325330073885	285.02545498209236	81.24438237966575	-1.8107508071004774
gene_0188	ribosomal 60S subunit protein L19B	NC_001134.8;NC_001134.8	168423;168809	168424;169376	+;+	570	2534.963560034607	2536.5522826686574	2703.6667644306995	1262.976688779893	759.2686009067229	745.1768652085635	2591.7275357113213	922.4740516317265	-1.4903338233250498
gene_0189	Sm-like protein LSM2	NC_001134.8;NC_001134.8	170623;170805	170676;171038	+;+	288	250.1033091491316	232.39973520257172	193.07757714201193	221.43330645132994	58.32922845507377	68.18739537435467	225.1935404979051	115.98331009358611	-0.9572482342143301
gene_0190	Rrn10p	NC_001134.8	171481	171918	+	438	51.36164043915126	46.157948723973995	46.29566377449827	54.59999337156081	21.749881796807166	24.813178259435652	47.938417645874516	33.72101780926787	-0.507534237169701
gene_0191	tRNA (cytosine-C5-)-methyltransferase	NC_001134.8	172534	174588	+	2055	89.28457455513558	98.97669057945002	101.9291932410099	68.92904272690473	125.80329357471417	119.76754545696106	96.73015279186517	104.83329391952664	0.11605937621950882
gene_0192	MCM DNA helicase complex subunit MCM2	NC_001134.8	174920	177526	-	2607	26.600190384212627	32.95858133857982	31.513323716716243	32.92980037516458	96.14436385179532	94.17284977203137	30.357365146502897	74.41567133299709	1.2935598474683423
gene_0193	ATP-dependent Lon protease PIM1	NC_001134.8	177874	181275	-	3402	140.62599914681394	138.2135894464461	145.44762703429757	137.348131474085	438.95215989919916	443.5111389678656	141.42907187585254	339.9371434470499	1.2651892891526502
gene_0194	Hap3p	NC_001134.8	181660	182094	-	435	92.51919666577895	72.1790702878026	65.3570351870912	95.15171258651313	34.60208467673868	40.052768056569356	76.68510071355757	56.60218843994039	-0.4380884861418283
gene_0195	glycolipid translocation protein	NC_001134.8	182401	184125	+	1725	47.2600846290523	55.1377678393653	51.625371656094934	48.70051582688781	63.02522566120258	75.221052203801	51.341074708170844	62.31559789729713	0.2794797981818316
gene_0196	DNA-(apurinic or apyrimidinic site) lyase APN2	NC_001134.8	184353	185915	+	1563	18.48653666337234	15.874597266611893	15.514640000097016	34.13204959917148	54.62186223970891	52.16628815172692	16.62525797669375	46.9733999968691	1.4984672074653633
gene_0197	ribonuclease P	NC_001134.8;NC_001134.8	185998;186428	186352;186474	-;-	402	163.26292224489353	161.92337846690336	105.56323149319739	115.16565766068021	36.08503116288462	46.69566617326866	143.58317740166476	65.98211833227782	-1.1217397380409202
gene_0198	type I sorting receptor	NC_001134.8	186844	191583	-	4740	71.53947035920757	72.83200229133227	65.09546105147645	53.68733525450941	241.22596174640677	210.81432552701628	69.82231123400543	168.57587417597748	1.2716380399526424
gene_0199	mitogen-activated serine/threonine-protein kinase FUS3	NC_001134.8	192451	193512	+	1062	66.46424688767172	54.08208552982315	62.989498850968594	77.94914307934691	52.89175800587197	49.23559780612428	61.17861042282116	60.02549963044772	-0.027451855296370585
gene_0200	acetyl-CoA hydrolase	NC_001134.8	194122	195702	+	1581	93.59955511465684	76.53179526512508	79.07004856949267	491.4132230748825	696.4905329932113	710.9854778431994	83.06713298309153	632.9630779704311	2.929771662827443
gene_0203	Rrn6p	NC_001134.8	199064	201748	-	2685	25.519977811147967	25.041878834555522	25.614996414723844	20.32580758831288	56.35196647354584	54.31546107183552	25.392284353475777	43.664411711231416	0.7820676568455418
gene_0204	methionyl-tRNA formyltransferase	NC_001134.8	202056	203261	+	1206	9.925838040045939	10.032899528537541	10.746995652837832	12.711441242900685	8.156205673802688	12.113520095157561	10.235244407140437	10.993722337286977	0.10313425374759388
gene_0205	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1	NC_001134.8	203538	205817	+	2280	74.86126496745536	72.88557274087641	70.23225520733573	61.18551888786749	131.48792177160695	123.47975322805773	72.65969763855584	105.38439796251072	0.5364340062677073
gene_0206	hypothetical protein	NC_001134.8	206107	206949	-	843	41.375726148278375	41.242498021404785	35.95697259808961	27.64127778313891	25.951563507554006	26.96235117954425	39.525065589257586	26.851730823412385	-0.5577528079178492
gene_0207	protein kinase ALK2	NC_001134.8	207194	209224	+	2031	41.96880727440195	41.40083503448158	41.788694298636486	43.32554865460631	79.33763700880796	75.02567284742747	41.71944553584	65.89628617028058	0.65947714038352
gene_0208	hypothetical protein	NC_001134.8	209409	209648	+	240	1.7199081431458907	0.6381686092519132	0.0	2.5549996898230374	0.24715774769099053	0.0	0.7860255841326014	0.9340524791713426	0.24892550259196683
gene_0209	Hir1p	NC_001134.8	209653	212175	+	2523	25.277128001525817	26.831916793279014	30.408255468639037	24.790484505298437	67.47406511964041	64.86594631600501	27.50576675448129	52.37683198031462	0.9291946279680845
